id.site,name.plant.agg,cover.mean.agg,site.type,rest.meth
N_ARE,Festuca pratensis s. str.,10.625,restored,res
N_ARE,Festuca rubra agg.,1.75,restored,res
N_ARE,Geranium molle,0.125,restored,res
N_ARE,Holcus lanatus,38.75,restored,res
N_ARE,Hypochaeris radicata,3.75,restored,res
N_ARE,Lolium perenne,0.625,restored,res
N_ARE,Medicago lupulina,0.175,restored,res
N_ARE,Myosotis discolor,0.07500000000000001,restored,res
N_ARE,Phleum pratense agg.,3.625,restored,res
N_ARE,Plantago lanceolata,7,restored,res
N_ARE,Poa pratensis agg.,0.125,restored,res
N_ARE,Rumex acetosella s. l.,0.525,restored,res
N_ARE,Rumex thyrsiflorus,0.125,restored,res
N_ARE,Sanguisorba minor s. l.,0.625,restored,res
N_ARE,Scorzoneroides autumnalis,1.25,restored,res
N_ARE,Senecio vernalis,0.025,restored,res
N_ARE,Silene latifolia subsp. alba,0.15,restored,res
N_ARE,Taraxacum sect. Ruderalia,6.125,restored,res
N_ARE,Trifolium pratense,0.15,restored,res
N_ARE,Veronica arvensis,0.05,restored,res
N_ARE,Vicia cracca agg.,0.05,restored,res
N_ARE,Vicia sativa agg.,0.2,restored,res
N_ARE,Viola tricolor agg.,0.025,restored,res
N_BEB,Agrostis capillaris,4,restored,cus
N_BEB,Calamagrostis epigejos,1,restored,cus
N_BEB,Carex,0.025,restored,cus
N_BEB,Cerastium fontanum agg.,0.2,restored,cus
N_BEB,Elymus repens s. str.,0.5,restored,cus
N_BEB,Festuca rubra agg.,6,restored,cus
N_BEB,Holcus lanatus,51.875,restored,cus
N_BEB,Plantago lanceolata,0.625,restored,cus
N_BEB,Poa pratensis agg.,28.75,restored,cus
N_BEB,Rumex acetosa,1.25,restored,cus
N_BEB,Urtica dioica s. l.,0.125,restored,cus
N_BEB,Veronica arvensis,0.025,restored,cus
N_BEB,Viola tricolor agg.,0.025,restored,cus
N_BEN,Achillea ptarmica agg.,0.025,negative,NA
N_BEN,Alopecurus pratensis,30.625,negative,NA
N_BEN,Cerastium fontanum agg.,0.875,negative,NA
N_BEN,Dactylis glomerata agg.,1.25,negative,NA
N_BEN,Festuca rubra agg.,9.375,negative,NA
N_BEN,Holcus lanatus,7,negative,NA
N_BEN,Plantago lanceolata,5.625,negative,NA
N_BEN,Poa pratensis agg.,37.25,negative,NA
N_BEN,Rumex acetosa,3.025,negative,NA
N_BEN,Scorzoneroides autumnalis,0.625,negative,NA
N_BEN,Taraxacum sect. Ruderalia,2.5,negative,NA
N_BEN,Veronica arvensis,0.775,negative,NA
N_BIT,Achillea millefolium agg.,1.15,restored,dih
N_BIT,Agrostis capillaris,16,restored,dih
N_BIT,Bellis perennis,0.05,restored,dih
N_BIT,Bromus hordeaceus agg.,0.125,restored,dih
N_BIT,Carex hirta,0.125,restored,dih
N_BIT,Cynosurus cristatus,0.15,restored,dih
N_BIT,Dactylis glomerata agg.,1.75,restored,dih
N_BIT,Festuca rubra agg.,2.5,restored,dih
N_BIT,Geranium pusillum,0.025,restored,dih
N_BIT,Holcus lanatus,13.5,restored,dih
N_BIT,Hypochaeris radicata,2.05,restored,dih
N_BIT,Lolium perenne,0.25,restored,dih
N_BIT,Luzula campestris agg.,0.55,restored,dih
N_BIT,Plantago lanceolata,37.25,restored,dih
N_BIT,Poa pratensis agg.,0.375,restored,dih
N_BIT,Quercus rubra,0.025,restored,dih
N_BIT,Rhinanthus minor,0.125,restored,dih
N_BIT,Rumex acetosa,3.125,restored,dih
N_BIT,Senecio jacobaea,19.375,restored,dih
N_BIT,Succisa pratensis,0.5,restored,dih
N_BIT,Taraxacum sect. Ruderalia,0.025,restored,dih
N_BIT,Trifolium dubium agg.,0.175,restored,dih
N_BIT,Trifolium repens,0.15,restored,dih
N_BIT,Trisetum flavescens,1.125,restored,dih
N_BLE,Achillea millefolium agg.,10.5,positive,NA
N_BLE,Agrostis capillaris,28.75,positive,NA
N_BLE,Alopecurus pratensis,9.875,positive,NA
N_BLE,Anthoxanthum odoratum agg.,2.625,positive,NA
N_BLE,Calamagrostis epigejos,0.5,positive,NA
N_BLE,Carex hirta,5.125,positive,NA
N_BLE,Cerastium fontanum agg.,0.07500000000000001,positive,NA
N_BLE,Crataegus,0.025,positive,NA
N_BLE,Crepis capillaris,2.5,positive,NA
N_BLE,Daucus carota,6.125,positive,NA
N_BLE,Elymus repens s. str.,1,positive,NA
N_BLE,Equisetum arvense,0.125,positive,NA
N_BLE,Euphorbia esula agg.,1,positive,NA
N_BLE,Festuca rubra agg.,7.75,positive,NA
N_BLE,Galium mollugo agg.,0.125,positive,NA
N_BLE,Glechoma hederacea,0.5,positive,NA
N_BLE,Holcus lanatus,0.55,positive,NA
N_BLE,Hypericum perforatum,1.5,positive,NA
N_BLE,Hypochaeris radicata,12.875,positive,NA
N_BLE,Lathyrus pratensis,0.125,positive,NA
N_BLE,Leucanthemum vulgare agg.,2.125,positive,NA
N_BLE,Linaria vulgaris,0.125,positive,NA
N_BLE,Lotus corniculatus agg.,0.875,positive,NA
N_BLE,Lychnis flos-cuculi,0.025,positive,NA
N_BLE,Plantago lanceolata,2.625,positive,NA
N_BLE,Poa pratensis agg.,0.65,positive,NA
N_BLE,Potentilla reptans,0.5,positive,NA
N_BLE,Ranunculus repens,0.15,positive,NA
N_BLE,Rorippa anceps,0.125,positive,NA
N_BLE,Rumex acetosa,0.25,positive,NA
N_BLE,Rumex thyrsiflorus,3.5,positive,NA
N_BLE,Scorzoneroides autumnalis,0.25,positive,NA
N_BLE,Senecio jacobaea,0.525,positive,NA
N_BLE,Stellaria graminea,0.15,positive,NA
N_BLE,Taraxacum sect. Ruderalia,0.375,positive,NA
N_BLE,Trifolium arvense,0.025,positive,NA
N_BLE,Trifolium dubium agg.,0.025,positive,NA
N_BLE,Trifolium pratense,4.125,positive,NA
N_BLE,Vicia cracca agg.,0.65,positive,NA
N_BLU,Achillea millefolium agg.,1.05,restored,cus
N_BLU,Anthoxanthum odoratum agg.,4.125,restored,cus
N_BLU,Anthriscus sylvestris agg.,0.125,restored,cus
N_BLU,Arrhenatherum elatius,20.65,restored,cus
N_BLU,Cerastium fontanum agg.,3.25,restored,cus
N_BLU,Dactylis glomerata agg.,2.625,restored,cus
N_BLU,Equisetum arvense,0.15,restored,cus
N_BLU,Equisetum palustre,0.025,restored,cus
N_BLU,Festuca ovina agg.,0.3,restored,cus
N_BLU,Festuca pratensis s. str.,0.25,restored,cus
N_BLU,Holcus lanatus,5.25,restored,cus
N_BLU,Hypericum perforatum,0.125,restored,cus
N_BLU,Hypochaeris radicata,0.5,restored,cus
N_BLU,Leucanthemum vulgare agg.,37.25,restored,cus
N_BLU,Luzula campestris agg.,0.025,restored,cus
N_BLU,Medicago lupulina,0.07500000000000001,restored,cus
N_BLU,Myosotis scorpioides agg.,0.1,restored,cus
N_BLU,Plantago lanceolata,2.65,restored,cus
N_BLU,Poa pratensis agg.,1.175,restored,cus
N_BLU,Prunus spinosa agg.,0.125,restored,cus
N_BLU,Rosa,1,restored,cus
N_BLU,Rumex acetosa,1,restored,cus
N_BLU,Saxifraga granulata,0.175,restored,cus
N_BLU,Senecio jacobaea,5.25,restored,cus
N_BLU,Tanacetum vulgare,2.5,restored,cus
N_BLU,Trifolium pratense,1.125,restored,cus
N_BLU,Trifolium repens,0.125,restored,cus
N_BLU,Veronica arvensis,0.4,restored,cus
N_BLU,Veronica serpyllifolia,0.025,restored,cus
N_BLU,Vicia hirsuta,0.1,restored,cus
N_BLU,Vicia tetrasperma agg.,0.125,restored,cus
N_BRD,Achillea millefolium agg.,0.55,restored,dih
N_BRD,Achillea ptarmica agg.,0.65,restored,dih
N_BRD,Agrostis canina agg.,0.675,restored,dih
N_BRD,Alopecurus pratensis,5.275,restored,dih
N_BRD,Anthoxanthum odoratum agg.,1,restored,dih
N_BRD,Carex elytroides,0.07500000000000001,restored,dih
N_BRD,Carex hirta,0.175,restored,dih
N_BRD,Carex vulpina agg.,0.125,restored,dih
N_BRD,Centaurea jacea agg.,2.75,restored,dih
N_BRD,Cerastium fontanum agg.,0.175,restored,dih
N_BRD,Cirsium arvense,3.5,restored,dih
N_BRD,Cirsium palustre,0.625,restored,dih
N_BRD,Galium mollugo agg.,0.025,restored,dih
N_BRD,Galium palustre agg.,0.175,restored,dih
N_BRD,Holcus lanatus,51.875,restored,dih
N_BRD,Hypericum perforatum,1.025,restored,dih
N_BRD,Linaria vulgaris,0.15,restored,dih
N_BRD,Lotus corniculatus agg.,1,restored,dih
N_BRD,Lotus pedunculatus,0.25,restored,dih
N_BRD,Luzula campestris agg.,0.15,restored,dih
N_BRD,Persicaria amphibia,0.025,restored,dih
N_BRD,Phalaris arundinacea,0.25,restored,dih
N_BRD,Phleum pratense agg.,0.025,restored,dih
N_BRD,Plantago lanceolata,0.375,restored,dih
N_BRD,Poa trivialis s. l.,0.525,restored,dih
N_BRD,Ranunculus acris agg.,0.025,restored,dih
N_BRD,Ranunculus flammula agg.,0.625,restored,dih
N_BRD,Ranunculus repens,4.125,restored,dih
N_BRD,Rumex acetosella s. l.,0.75,restored,dih
N_BRD,Rumex thyrsiflorus,7.625,restored,dih
N_BRD,Scorzoneroides autumnalis,0.125,restored,dih
N_BRD,Selinum dubium,0.07500000000000001,restored,dih
N_BRD,Serratula tinctoria s. l.,0.15,restored,dih
N_BRD,Stellaria palustris,0.1,restored,dih
N_BRD,Taraxacum sect. Ruderalia,0.125,restored,dih
N_BRD,Trifolium pratense,0.025,restored,dih
N_BRD,Trifolium repens,0.05,restored,dih
N_BRD,Veronica arvensis,0.05,restored,dih
N_BRD,Veronica chamaedrys agg.,0.025,restored,dih
N_BRD,Veronica serpyllifolia,0.025,restored,dih
N_BRD,Vicia cracca agg.,0.125,restored,dih
N_BRD,Vicia tetrasperma agg.,0.025,restored,dih
N_BRE,Achillea millefolium agg.,2.5,restored,res
N_BRE,Agrostis capillaris,8.5,restored,res
N_BRE,Anthoxanthum odoratum agg.,17.5,restored,res
N_BRE,Armeria maritima s. l.,0.65,restored,res
N_BRE,Arrhenatherum elatius,0.15,restored,res
N_BRE,Campanula rotundifolia agg.,0.175,restored,res
N_BRE,Centaurea jacea agg.,5.625,restored,res
N_BRE,Cerastium fontanum agg.,0.175,restored,res
N_BRE,Cynosurus cristatus,0.125,restored,res
N_BRE,Daucus carota,1.25,restored,res
N_BRE,Dianthus deltoides,0.15,restored,res
N_BRE,Festuca ovina agg.,20.25,restored,res
N_BRE,Festuca rubra agg.,7,restored,res
N_BRE,Galium mollugo agg.,1.625,restored,res
N_BRE,Hypericum perforatum,2,restored,res
N_BRE,Hypochaeris radicata,0.625,restored,res
N_BRE,Jasione montana,0.25,restored,res
N_BRE,Knautia arvensis agg.,0.25,restored,res
N_BRE,Leucanthemum vulgare agg.,6.5,restored,res
N_BRE,Lolium perenne,0.025,restored,res
N_BRE,Lotus corniculatus agg.,2.25,restored,res
N_BRE,Luzula campestris agg.,0.125,restored,res
N_BRE,Origanum vulgare,0.5,restored,res
N_BRE,Ornithopus perpusillus,1.125,restored,res
N_BRE,Phleum pratense agg.,0.15,restored,res
N_BRE,Pimpinella saxifraga agg.,0.875,restored,res
N_BRE,Plantago lanceolata,3.5,restored,res
N_BRE,Poa pratensis agg.,0.025,restored,res
N_BRE,Prunus spinosa agg.,0.125,restored,res
N_BRE,Rumex acetosa,0.125,restored,res
N_BRE,Rumex thyrsiflorus,3.125,restored,res
N_BRE,Scabiosa columbaria agg.,0.025,restored,res
N_BRE,Seseli libanotis,0.025,restored,res
N_BRE,Silene latifolia subsp. alba,0.375,restored,res
N_BRE,Silene vulgaris,3.625,restored,res
N_BRE,Thymus chamaedrys agg.,0.525,restored,res
N_BRE,Trifolium arvense,0.625,restored,res
N_BRE,Trifolium dubium agg.,0.25,restored,res
N_BRE,Trifolium pratense,9.5,restored,res
N_BRE,Trifolium repens,0.125,restored,res
N_BRE,Trifolium striatum,5.5,restored,res
N_BRE,Verbascum nigrum,0.025,restored,res
N_BRO,Achillea millefolium agg.,0.175,restored,dih
N_BRO,Agrostis capillaris,5,restored,dih
N_BRO,Aira caryophyllea s. l.,7,restored,dih
N_BRO,Aira praecox,0.025,restored,dih
N_BRO,Anthoxanthum odoratum agg.,0.125,restored,dih
N_BRO,Arabidopsis thaliana,0.025,restored,dih
N_BRO,Arenaria serpyllifolia agg.,0.15,restored,dih
N_BRO,Armeria maritima s. l.,4.5,restored,dih
N_BRO,Bromus hordeaceus agg.,0.07500000000000001,restored,dih
N_BRO,Cerastium fontanum agg.,0.15,restored,dih
N_BRO,Dianthus deltoides,0.775,restored,dih
N_BRO,Festuca ovina agg.,1.375,restored,dih
N_BRO,Festuca rubra agg.,0.875,restored,dih
N_BRO,Galium mollugo agg.,3,restored,dih
N_BRO,Geranium molle,0.15,restored,dih
N_BRO,Hieracium pilosella,21.875,restored,dih
N_BRO,Holcus lanatus,0.15,restored,dih
N_BRO,Hypericum perforatum,2.125,restored,dih
N_BRO,Hypochaeris radicata,0.875,restored,dih
N_BRO,Jasione montana,0.25,restored,dih
N_BRO,Luzula campestris agg.,0.625,restored,dih
N_BRO,Matricaria chamomilla,1.05,restored,dih
N_BRO,Myosotis discolor,0.05,restored,dih
N_BRO,Ornithopus perpusillus,0.275,restored,dih
N_BRO,Plantago lanceolata,0.125,restored,dih
N_BRO,Poa pratensis agg.,0.025,restored,dih
N_BRO,Potentilla argentea s. l.,0.025,restored,dih
N_BRO,Prunus serotina,0.15,restored,dih
N_BRO,Rumex acetosa,0.025,restored,dih
N_BRO,Senecio jacobaea,1.25,restored,dih
N_BRO,Stellaria graminea,0.025,restored,dih
N_BRO,Tanacetum vulgare,0.75,restored,dih
N_BRO,Teesdalia nudicaulis,0.5,restored,dih
N_BRO,Trifolium arvense,1.525,restored,dih
N_BRO,Trifolium campestre,1.75,restored,dih
N_BRO,Veronica arvensis,0.15,restored,dih
N_BRO,Vicia hirsuta,0.4,restored,dih
N_BRO,Vicia sativa agg.,0.1,restored,dih
N_BRO,Vicia tetrasperma agg.,0.05,restored,dih
N_BRO,Viola tricolor agg.,0.025,restored,dih
N_BRO,Vulpia myuros,0.3,restored,dih
N_BU1,Agrostis capillaris,37.5,negative,NA
N_BU1,Alopecurus pratensis,0.25,negative,NA
N_BU1,Bromus hordeaceus agg.,4,negative,NA
N_BU1,Cerastium fontanum agg.,1.25,negative,NA
N_BU1,Cirsium arvense,2,negative,NA
N_BU1,Dactylis glomerata agg.,1.25,negative,NA
N_BU1,Festuca pratensis s. str.,0.125,negative,NA
N_BU1,Festuca rubra agg.,0.025,negative,NA
N_BU1,Heracleum sphondylium,1,negative,NA
N_BU1,Holcus lanatus,35,negative,NA
N_BU1,Juncus effusus,0.025,negative,NA
N_BU1,Phleum pratense agg.,0.025,negative,NA
N_BU1,Poa pratensis agg.,6,negative,NA
N_BU1,Poa trivialis s. l.,1.25,negative,NA
N_BU1,Ranunculus acris agg.,0.25,negative,NA
N_BU1,Ranunculus repens,7.5,negative,NA
N_BU1,Rumex acetosa,0.025,negative,NA
N_BU1,Senecio jacobaea,5,negative,NA
N_BU1,Tanacetum vulgare,0.125,negative,NA
N_BU1,Taraxacum sect. Ruderalia,1.25,negative,NA
N_BU1,Trifolium dubium agg.,1,negative,NA
N_BU1,Trifolium repens,34.875,negative,NA
N_BU1,Veronica arvensis,0.125,negative,NA
N_BU1,Veronica serpyllifolia,0.25,negative,NA
N_BU1,Vicia sativa agg.,0.125,negative,NA
N_BU2,Agrostis stolonifera agg.,5,negative,NA
N_BU2,Alopecurus geniculatus,7.5,negative,NA
N_BU2,Alopecurus pratensis,1.125,negative,NA
N_BU2,Barbarea stricta,0.025,negative,NA
N_BU2,Cerastium fontanum agg.,1.125,negative,NA
N_BU2,Cirsium arvense,1.625,negative,NA
N_BU2,Cirsium vulgare,0.625,negative,NA
N_BU2,Dactylis glomerata agg.,0.5,negative,NA
N_BU2,Elymus repens s. str.,1.5,negative,NA
N_BU2,Epilobium palustre,0.375,negative,NA
N_BU2,Equisetum palustre,0.125,negative,NA
N_BU2,Eupatorium cannabinum,0.5,negative,NA
N_BU2,Festuca pratensis s. str.,2.75,negative,NA
N_BU2,Glechoma hederacea,1.125,negative,NA
N_BU2,Glyceria fluitans agg.,6,negative,NA
N_BU2,Holcus lanatus,49.25,negative,NA
N_BU2,Juncus effusus,0.125,negative,NA
N_BU2,Lolium perenne,5,negative,NA
N_BU2,Phalaris arundinacea,6.125,negative,NA
N_BU2,Phleum pratense agg.,1.5,negative,NA
N_BU2,Poa pratensis agg.,21.875,negative,NA
N_BU2,Poa trivialis s. l.,7.125,negative,NA
N_BU2,Ranunculus acris agg.,0.025,negative,NA
N_BU2,Ranunculus flammula agg.,0.025,negative,NA
N_BU2,Ranunculus repens,0.125,negative,NA
N_BU2,Rorippa islandica agg.,0.025,negative,NA
N_BU2,Rumex crispus,0.125,negative,NA
N_BU2,Taraxacum sect. Ruderalia,0.875,negative,NA
N_BU2,Trifolium dubium agg.,0.025,negative,NA
N_BU2,Trifolium repens,1.125,negative,NA
N_BU2,Urtica dioica s. l.,0.525,negative,NA
N_BU2,Veronica serpyllifolia,0.025,negative,NA
N_CAM,Achillea millefolium agg.,0.07500000000000001,positive,NA
N_CAM,Agrostis capillaris,1.25,positive,NA
N_CAM,Armeria maritima s. l.,0.125,positive,NA
N_CAM,Cerastium arvense,0.2,positive,NA
N_CAM,Cerastium semidecandrum,0.15,positive,NA
N_CAM,Crepis tectorum,0.07500000000000001,positive,NA
N_CAM,Dianthus deltoides,1.275,positive,NA
N_CAM,Festuca ovina agg.,10,positive,NA
N_CAM,Festuca rubra agg.,8.5,positive,NA
N_CAM,Galium verum agg.,0.625,positive,NA
N_CAM,Hieracium pilosella,0.375,positive,NA
N_CAM,Hypericum perforatum,0.025,positive,NA
N_CAM,Hypochaeris radicata,1.025,positive,NA
N_CAM,Jasione montana,0.025,positive,NA
N_CAM,Luzula campestris agg.,0.625,positive,NA
N_CAM,Plantago lanceolata,0.275,positive,NA
N_CAM,Poa pratensis agg.,0.5,positive,NA
N_CAM,Rumex acetosella s. l.,0.05,positive,NA
N_CAM,Taraxacum sect. Erythrosperma,0.025,positive,NA
N_CAM,Trifolium arvense,0.05,positive,NA
N_CNI,Agrostis capillaris,50,restored,mga
N_CNI,Allium scorodoprasum,0.025,restored,mga
N_CNI,Arabidopsis thaliana,0.025,restored,mga
N_CNI,Arrhenatherum elatius,0.125,restored,mga
N_CNI,Bromus hordeaceus agg.,5.25,restored,mga
N_CNI,Calamagrostis epigejos,0.875,restored,mga
N_CNI,Carex hirta,1.125,restored,mga
N_CNI,Carex praecox agg.,1.25,restored,mga
N_CNI,Cerastium fontanum agg.,1.625,restored,mga
N_CNI,Cerastium glomeratum,0.15,restored,mga
N_CNI,Draba verna agg.,0.15,restored,mga
N_CNI,Elymus repens s. str.,0.875,restored,mga
N_CNI,Euphorbia esula agg.,0.5,restored,mga
N_CNI,Galium verum agg.,1,restored,mga
N_CNI,Glechoma hederacea,0.025,restored,mga
N_CNI,Leucanthemum vulgare agg.,0.5,restored,mga
N_CNI,Myosotis ramosissima,0.775,restored,mga
N_CNI,Poa pratensis agg.,24.375,restored,mga
N_CNI,Rumex thyrsiflorus,8.625,restored,mga
N_CNI,Saxifraga granulata,7.625,restored,mga
N_CNI,Scorzoneroides autumnalis,0.025,restored,mga
N_CNI,Stellaria media agg.,0.025,restored,mga
N_CNI,Taraxacum sect. Ruderalia,0.525,restored,mga
N_CNI,Trifolium dubium agg.,4.5,restored,mga
N_CNI,Valerianella locusta,0.775,restored,mga
N_CNI,Veronica arvensis,0.775,restored,mga
N_CNI,Veronica serpyllifolia,0.025,restored,mga
N_CNI,Vicia sativa agg.,0.5,restored,mga
N_CNI,Vicia tetrasperma agg.,0.4,restored,mga
N_DAM,Anthoxanthum odoratum agg.,0.07500000000000001,restored,res
N_DAM,Arrhenatherum elatius,37.5,restored,res
N_DAM,Cirsium arvense,0.775,restored,res
N_DAM,Cirsium vulgare,0.125,restored,res
N_DAM,Dactylis glomerata agg.,0.025,restored,res
N_DAM,Equisetum arvense,0.025,restored,res
N_DAM,Lotus corniculatus agg.,0.3,restored,res
N_DAM,Plantago lanceolata,0.05,restored,res
N_DAM,Taraxacum sect. Ruderalia,0.07500000000000001,restored,res
N_DUM,Ajuga reptans,0.375,positive,NA
N_DUM,Alopecurus pratensis,0.025,positive,NA
N_DUM,Anthoxanthum odoratum agg.,12,positive,NA
N_DUM,Bistorta officinalis,0.125,positive,NA
N_DUM,Bromus hordeaceus agg.,0.05,positive,NA
N_DUM,Caltha palustris,0.125,positive,NA
N_DUM,Cardamine pratensis agg.,1.25,positive,NA
N_DUM,Carex acuta agg.,6,positive,NA
N_DUM,Carex acutiformis,0.15,positive,NA
N_DUM,Carex elytroides,0.875,positive,NA
N_DUM,Carex nigra agg.,0.625,positive,NA
N_DUM,Equisetum palustre,0.05,positive,NA
N_DUM,Festuca pratensis s. str.,11.875,positive,NA
N_DUM,Festuca rubra agg.,2,positive,NA
N_DUM,Filipendula ulmaria,1.025,positive,NA
N_DUM,Galium palustre agg.,0.175,positive,NA
N_DUM,Galium uliginosum,0.125,positive,NA
N_DUM,Holcus lanatus,24.75,positive,NA
N_DUM,Juncus acutiflorus,3,positive,NA
N_DUM,Juncus effusus,0.125,positive,NA
N_DUM,Lathyrus pratensis,2.875,positive,NA
N_DUM,Lotus pedunculatus,10.875,positive,NA
N_DUM,Lychnis flos-cuculi,3,positive,NA
N_DUM,Plantago lanceolata,13,positive,NA
N_DUM,Poa pratensis agg.,1,positive,NA
N_DUM,Poa trivialis s. l.,10,positive,NA
N_DUM,Ranunculus acris agg.,2,positive,NA
N_DUM,Ranunculus repens,1.25,positive,NA
N_DUM,Rumex acetosa,1.625,positive,NA
N_DUM,Rumex crispus,0.125,positive,NA
N_DUM,Scirpus sylvaticus,3.75,positive,NA
N_DUM,Trifolium pratense,12,positive,NA
N_DUM,Trifolium repens,3.25,positive,NA
N_DUM,Vicia cracca agg.,1.625,positive,NA
N_EIC,Achillea millefolium agg.,0.875,restored,dih
N_EIC,Agrostis capillaris,11,restored,dih
N_EIC,Aira caryophyllea s. l.,0.15,restored,dih
N_EIC,Anthoxanthum odoratum agg.,0.3,restored,dih
N_EIC,Campanula patula,0.25,restored,dih
N_EIC,Centaurea jacea agg.,0.25,restored,dih
N_EIC,Crepis tectorum,0.375,restored,dih
N_EIC,Dianthus deltoides,7.5,restored,dih
N_EIC,Festuca ovina agg.,19.375,restored,dih
N_EIC,Festuca rubra agg.,5,restored,dih
N_EIC,Galium mollugo agg.,4,restored,dih
N_EIC,Galium pomeranicum,0.025,restored,dih
N_EIC,Hieracium pilosella,0.25,restored,dih
N_EIC,Holcus lanatus,12.625,restored,dih
N_EIC,Hypericum perforatum,1.025,restored,dih
N_EIC,Hypochaeris radicata,1,restored,dih
N_EIC,Leucanthemum vulgare agg.,1.15,restored,dih
N_EIC,Luzula campestris agg.,0.65,restored,dih
N_EIC,Plantago lanceolata,2.5,restored,dih
N_EIC,Rumex acetosella s. l.,1.25,restored,dih
N_EIC,Stellaria graminea,0.1,restored,dih
N_EIC,Tanacetum vulgare,24.375,restored,dih
N_EIC,Thymus chamaedrys agg.,1.75,restored,dih
N_EIC,Trifolium arvense,0.025,restored,dih
N_EIC,Veronica chamaedrys agg.,0.175,restored,dih
N_EIC,Veronica officinalis,0.875,restored,dih
N_EIC,Vicia hirsuta,0.025,restored,dih
N_EIC,Viola canina agg.,0.375,restored,dih
N_ELB,Achillea millefolium agg.,9,restored,res
N_ELB,Alopecurus pratensis,5,restored,res
N_ELB,Anthoxanthum odoratum agg.,1.25,restored,res
N_ELB,Arrhenatherum elatius,21.875,restored,res
N_ELB,Centaurea jacea agg.,11,restored,res
N_ELB,Cerastium fontanum agg.,0.025,restored,res
N_ELB,Cerastium glomeratum,0.025,restored,res
N_ELB,Cirsium arvense,1.5,restored,res
N_ELB,Dactylis glomerata agg.,1.625,restored,res
N_ELB,Galium mollugo agg.,21.875,restored,res
N_ELB,Galium verum agg.,1.5,restored,res
N_ELB,Leucanthemum vulgare agg.,5,restored,res
N_ELB,Lotus corniculatus agg.,9.5,restored,res
N_ELB,Lychnis flos-cuculi,0.05,restored,res
N_ELB,Phleum pratense agg.,0.125,restored,res
N_ELB,Plantago lanceolata,2.25,restored,res
N_ELB,Poa pratensis agg.,4.5,restored,res
N_ELB,Poa trivialis s. l.,0.75,restored,res
N_ELB,Ranunculus acris agg.,0.375,restored,res
N_ELB,Rumex crispus,0.125,restored,res
N_ELB,Silene latifolia subsp. alba,0.125,restored,res
N_ELB,Taraxacum sect. Ruderalia,0.5,restored,res
N_ELB,Trifolium pratense,8.5,restored,res
N_FLA,Agrostis stolonifera agg.,2.625,negative,NA
N_FLA,Anthoxanthum odoratum agg.,1.625,negative,NA
N_FLA,Cardamine pratensis agg.,0.15,negative,NA
N_FLA,Deschampsia cespitosa agg.,75,negative,NA
N_FLA,Festuca pratensis s. str.,2.5,negative,NA
N_FLA,Galium aparine agg.,0.025,negative,NA
N_FLA,Galium palustre agg.,0.025,negative,NA
N_FLA,Glyceria fluitans agg.,0.125,negative,NA
N_FLA,Holcus lanatus,2.55,negative,NA
N_FLA,Juncus effusus,7.5,negative,NA
N_FLA,Poa trivialis s. l.,1.275,negative,NA
N_FLA,Ranunculus repens,0.15,negative,NA
N_FLA,Vicia cracca agg.,0.025,negative,NA
N_GAM,Alopecurus pratensis,2,restored,cus
N_GAM,Bromus hordeaceus agg.,15.125,restored,cus
N_GAM,Capsella bursa-pastoris,0.05,restored,cus
N_GAM,Cerastium fontanum agg.,1.625,restored,cus
N_GAM,Cirsium vulgare,0.125,restored,cus
N_GAM,Dactylis glomerata agg.,9,restored,cus
N_GAM,Elymus repens s. str.,0.625,restored,cus
N_GAM,Festuca rubra agg.,1.125,restored,cus
